1714841372.3039382,-0.2045920348426664
1714841372.3270826,-0.20459203484266636
1714841372.3498034,-0.20459203484266605
1714841372.3723333,-0.2045920348426663
1714841372.3949802,-0.20459203484266655
1714841372.4174368,-0.18525818370986916
1714841372.4428985,0.7591687791917854
1714841372.4653056,-0.3065194595354648
1714841372.4879715,-0.18618673141395564
1714841372.5103595,-0.11415587571159432
1714841372.533036,1.9250951435636727
1714841372.5553665,-0.1683149405089857
1714841372.5778823,-0.5385848888001444
1714841372.6015146,0.34428441867630843
1714841372.6244614,-0.7213730512958146
1714841372.6470518,-0.30973291871466596
1714841372.6696272,-0.7731338261826134
1714841372.6921332,-0.6719979035173369
1714841372.7146244,-0.7686396320097878
1714841372.7369318,-0.5286198151569225
1714841372.7594428,-0.6549213774011945
1714841372.7826416,-0.7545599519489115
1714841372.8050246,-0.6583991681116173
1714841372.8273103,-0.7434718843857976
1714841372.853558,-0.7350471839590463
1714841372.877478,-0.8083179628602268
1714841372.9000232,-0.8467008506150873
1714841372.923715,-0.8641216680411317
1714841372.9475374,-0.8338408287595098
1714841372.9700782,-0.8645178804936537
1714841372.9926226,-0.9023282695613893
1714841373.0149758,-0.9005714975070062
1714841373.0373957,-0.8982898660920902
1714841373.059728,-0.9193700492818337
1714841373.0831196,-0.8648373525196266
1714841373.1055923,-0.9307079377771943
1714841373.1283872,-0.9496462296187754
1714841373.1507094,-0.9577521026681708
1714841373.1732006,-0.798489276543811
1714841373.195737,-0.9675423151582327
1714841373.2184343,-0.9651126055409366
1714841373.243714,-0.9706104550226118
1714841373.2662508,-0.9095053944884386
1714841373.2884576,-0.764025468325481
1714841373.310877,-0.8972469908991964
1714841373.3350115,-0.9818280833050805
1714841373.3575609,-0.9788334768368997
1714841373.3803222,-0.9833041790341646
1714841373.4040208,-0.9781501761681513
1714841373.426261,-0.9844367746296434
1714841373.4486794,-0.9865145351946494
1714841373.4709594,-0.9873550822337989
1714841373.4934564,-0.9860993076985451
1714841373.5158584,-0.987179060445182
1714841373.538239,-0.979571317034126
1714841373.5605924,-0.9876368404338574
1714841373.584402,-0.9888092133998577
1714841373.6067562,-0.9860814909081652
1714841373.6347709,-0.9848569712186608
1714841373.6571398,-0.9896664469004417
1714841373.6797636,-0.989098132907655
1714841373.7033362,-0.9905074892929228
1714841373.725911,-0.9907354606754937
1714841373.7483923,-0.9917693910663585
1714841373.7712312,-0.9898534366116784
1714841373.7947276,-0.9920903234063381
1714841373.8171284,-0.9905167281502867
1714841373.8394835,-0.9919087519958835
1714841373.8629622,-0.9904304185035853
1714841373.8852463,-0.9914636750855598
1714841373.9075408,-0.9919327105427374
1714841373.9297953,-0.9919504740617223
1714841373.952241,-0.9922476575348355
1714841373.9745798,-0.992170854460015
1714841373.9967828,-0.9922427371442757
1714841374.0192916,-0.9921909247946581
1714841374.0445988,-0.9922799519481118
1714841374.066871,-0.9922561500998035
1714841374.089139,-0.9922781610623339
1714841374.1113365,-0.9922864243115427
1714841374.133732,-0.9922877927705357
1714841374.1561131,-0.9922625252110491
1714841374.1785975,-0.9922841847008956
1714841374.2009726,-0.9922589817944327
1714841374.2330215,-0.9922968174319764
1714841374.2559764,-0.9922913427408588
1714841374.2872944,-0.9922975400865861
1714841374.310096,-0.9923005263580694
1714841374.3328848,-0.9922966388958722
1714841374.3553193,-0.9922951774394086
1714841374.3776376,-0.9922977361779028
1714841374.4000783,-0.9922988832079735
1714841374.4237988,-0.9923003443093752
1714841374.4468036,-0.9923004710206671
1714841374.4689264,-0.9923012346136985
1714841374.4910543,-0.9923016109959245
1714841374.5134764,-0.9923016962230538
1714841374.5356886,-0.9923019775867508
1714841374.5579777,-0.9923021176177685
1714841374.580225,-0.9923009889137091
1714841374.6057782,-0.9923019111602018
1714841374.628583,-0.9923025530935642
1714841374.6512468,-0.9923025741041615
1714841374.6736078,-0.99230267329909
1714841374.6961842,-0.9923021814831647
1714841374.7185166,-0.9923028019652879
1714841374.7408683,-0.9923025752420608
1714841374.7640867,-0.9923026648238094
1714841374.7863498,-0.9923028138471491
1714841374.808588,-0.9923028270171275
1714841374.8310673,-0.9923028404725424
1714841374.8534732,-0.9923029567914569
1714841374.8771908,-0.9923029454510407
1714841374.899586,-0.9923029584066345
